2014-07-28  09:57:29,0,0,98,989
2014-07-28  09:57:30,0,0,99,893
2014-07-28  09:57:31,0,0,96,954
2014-07-28  09:57:32,-1,0,105,987
2014-07-28  09:57:33,0,0,104,918
2014-07-28  09:57:34,0,0,109,741
2014-07-28  09:57:35,0,0,109,901
2014-07-28  09:57:36,-1,0,116,826
2014-07-28  09:57:37,-2,0,119,743
2014-07-28  09:57:38,0,0,120,671
2014-07-28  09:57:40,1,0,120,841
2014-07-28  09:57:41,0,0,126,692
2014-07-28  09:57:42,-1,0,131,685
2014-07-28  09:57:43,-1,0,133,559
2014-07-28  09:57:44,0,0,136,615
2014-07-28  09:57:45,0,0,138,541
2014-07-28  09:57:46,0,0,140,513
2014-07-28  09:57:47,0,0,139,604
2014-07-28  09:57:48,-1,0,144,502
2014-07-28  09:57:49,1,0,147,526
2014-07-28  09:57:50,1,0,144,483
2014-07-28  09:57:51,1,0,147,511
2014-07-28  09:57:52,0,0,148,492
2014-07-28  09:57:53,1,0,152,473
2014-07-28  09:57:54,1,0,152,496
2014-07-28  09:57:55,0,0,156,453
2014-07-28  09:57:56,0,0,157,437
2014-07-28  09:57:57,0,0,157,460
2014-07-28  09:57:58,2,0,157,491
2014-07-28  09:57:59,1,0,159,439
2014-07-28  09:58:00,0,0,157,459
2014-07-28  09:58:01,0,0,158,413
2014-07-28  09:58:02,0,0,159,479
2014-07-28  09:58:03,-1,0,161,403
2014-07-28  09:58:04,0,0,160,466
2014-07-28  09:58:05,0,0,161,413
2014-07-28  09:58:06,0,0,163,430
2014-07-28  09:58:07,0,0,161,414
2014-07-28  09:58:08,0,0,162,417
2014-07-28  09:58:09,0,0,164,440
2014-07-28  09:58:10,-2,0,165,439
2014-07-28  09:58:11,-1,0,165,397
2014-07-28  09:58:12,0,0,165,432
2014-07-28  09:58:13,-1,0,169,396
2014-07-28  09:58:14,-1,0,169,413
2014-07-28  09:58:15,0,0,169,407
2014-07-28  09:58:16,0,0,170,394
2014-07-28  09:58:17,-1,0,171,394
2014-07-28  09:58:18,0,0,168,432
2014-07-28  09:58:19,0,0,168,405
2014-07-28  09:58:20,-1,0,168,399
2014-07-28  09:58:21,-1,0,169,437
2014-07-28  09:58:22,-1,0,168,388
2014-07-28  09:58:23,0,0,168,419
2014-07-28  09:58:24,-1,0,169,408
2014-07-28  09:58:25,0,0,168,432
2014-07-28  09:58:26,0,0,167,446
2014-07-28  09:58:28,0,0,168,417
2014-07-28  09:58:29,1,0,167,440
2014-07-28  09:58:30,0,0,165,403
2014-07-28  09:58:31,1,0,163,442
2014-07-28  09:58:32,1,0,164,427
2014-07-28  09:58:33,0,0,165,416
2014-07-28  09:58:34,-1,0,162,413
2014-07-28  09:58:35,-1,0,160,434
2014-07-28  09:58:36,-1,0,162,462
2014-07-28  09:58:37,0,0,163,433
2014-07-28  09:58:38,0,0,162,445
2014-07-28  09:58:39,0,0,160,446
2014-07-28  09:58:40,1,0,162,445
2014-07-28  09:58:41,0,0,162,451
2014-07-28  09:58:42,0,0,164,388
2014-07-28  09:58:43,0,0,162,423
2014-07-28  09:58:44,-1,0,160,432
2014-07-28  09:58:45,2,0,160,428
2014-07-28  09:58:46,0,0,160,447
2014-07-28  09:58:47,-1,0,160,419
2014-07-28  09:58:48,0,0,158,461
2014-07-28  09:58:49,0,0,158,472
2014-07-28  09:58:50,0,0,158,460
2014-07-28  09:58:51,-1,0,158,446
2014-07-28  09:58:52,0,0,156,452
2014-07-28  09:58:53,0,0,158,493
2014-07-28  09:58:54,-1,0,155,403
2014-07-28  09:58:55,-1,0,157,429
2014-07-28  09:58:56,-1,0,154,474
2014-07-28  09:58:57,0,0,156,489
2014-07-28  09:58:58,0,0,156,444
2014-07-28  09:58:59,1,0,155,487
2014-07-28  09:59:00,0,0,153,468
2014-07-28  09:59:01,0,0,154,462
2014-07-28  09:59:02,0,0,154,461
2014-07-28  09:59:03,0,0,156,460
2014-07-28  09:59:04,0,0,154,473
2014-07-28  09:59:05,0,0,155,444
2014-07-28  09:59:06,0,0,153,467
2014-07-28  09:59:07,-1,0,156,451
2014-07-28  09:59:08,-1,0,151,478
2014-07-28  09:59:09,0,0,154,459
2014-07-28  09:59:10,0,0,155,472
2014-07-28  09:59:11,0,0,152,464
2014-07-28  09:59:12,0,0,152,447
2014-07-28  09:59:13,0,0,151,478
2014-07-28  09:59:14,0,0,150,477
2014-07-28  09:59:16,0,0,151,470
2014-07-28  09:59:17,0,0,150,476
2014-07-28  09:59:18,0,0,147,479
2014-07-28  09:59:19,-1,0,149,459
2014-07-28  09:59:20,0,0,149,473
2014-07-28  09:59:21,0,0,148,489
2014-07-28  09:59:22,-1,0,149,475
2014-07-28  09:59:23,0,0,150,466
2014-07-28  09:59:24,-1,0,147,502
2014-07-28  09:59:25,0,0,149,496
2014-07-28  09:59:26,0,0,150,456
2014-07-28  09:59:27,0,0,149,473
2014-07-28  09:59:28,0,0,151,464
2014-07-28  09:59:29,0,0,149,488
2014-07-28  09:59:30,0,0,151,474
2014-07-28  09:59:31,-1,0,151,487
2014-07-28  09:59:32,0,0,149,453
2014-07-28  09:59:33,0,0,150,450
2014-07-28  09:59:34,0,0,147,478
2014-07-28  09:59:35,0,0,147,480
2014-07-28  09:59:36,0,0,146,476
2014-07-28  09:59:37,-1,0,147,484
2014-07-28  09:59:38,-1,0,146,485
2014-07-28  09:59:39,0,0,146,470
2014-07-28  09:59:40,-1,0,146,510
2014-07-28  09:59:41,-1,0,148,464
2014-07-28  09:59:42,1,0,148,497
2014-07-28  09:59:43,0,0,144,499
2014-07-28  09:59:44,0,0,147,463
2014-07-28  09:59:45,0,0,146,503
2014-07-28  09:59:46,0,0,144,483
2014-07-28  09:59:47,1,0,143,502
2014-07-28  09:59:48,-2,0,145,475
2014-07-28  09:59:49,0,0,144,504
2014-07-28  09:59:50,-1,0,144,470
2014-07-28  09:59:51,-1,0,147,520
2014-07-28  09:59:52,-1,0,145,467
2014-07-28  09:59:53,1,0,150,457
2014-07-28  09:59:54,0,0,147,483
2014-07-28  09:59:55,0,0,146,476
2014-07-28  09:59:56,1,0,143,532
2014-07-28  09:59:57,-1,0,148,484
2014-07-28  09:59:58,0,0,146,457
2014-07-28  09:59:59,0,0,143,483
2014-07-28  10:00:00,0,0,142,500
2014-07-28  10:00:01,-1,0,147,466
2014-07-28  10:00:02,-2,0,144,493
2014-07-28  10:00:03,0,0,147,469
2014-07-28  10:00:04,0,0,145,489
2014-07-28  10:00:06,-2,0,148,448
2014-07-28  10:00:07,-1,0,148,491
2014-07-28  10:00:08,0,0,150,457
2014-07-28  10:00:09,-1,0,152,452
2014-07-28  10:00:10,-2,0,151,431
2014-07-28  10:00:11,-1,0,151,444
2014-07-28  10:00:12,0,0,150,449
2014-07-28  10:00:13,0,0,150,471
2014-07-28  10:00:14,-1,0,152,434
2014-07-28  10:00:15,-1,0,152,438
2014-07-28  10:00:16,0,0,152,454
2014-07-28  10:00:17,0,0,152,474
2014-07-28  10:00:18,0,0,153,441
2014-07-28  10:00:19,0,0,153,464
2014-07-28  10:00:20,-2,0,154,453
2014-07-28  10:00:21,-1,0,152,451
2014-07-28  10:00:22,0,0,153,461
2014-07-28  10:00:23,-1,0,153,431
2014-07-28  10:00:24,-3,0,155,422
2014-07-28  10:00:25,-1,0,153,458
2014-07-28  10:00:26,0,0,154,470
2014-07-28  10:00:27,0,0,155,456
2014-07-28  10:00:28,-2,0,155,432
2014-07-28  10:00:29,-1,0,155,466
2014-07-28  10:00:30,0,0,155,481
2014-07-28  10:00:31,-1,0,159,436
2014-07-28  10:00:32,-1,0,155,434
2014-07-28  10:00:33,0,0,156,446
2014-07-28  10:00:34,0,0,155,441
2014-07-28  10:00:35,0,0,156,470
2014-07-28  10:00:36,-2,0,156,409
2014-07-28  10:00:37,0,0,156,462
2014-07-28  10:00:38,-1,0,153,455
2014-07-28  10:00:39,0,0,154,456
2014-07-28  10:00:40,-1,0,154,459
2014-07-28  10:00:41,-2,0,155,438
2014-07-28  10:00:42,0,0,153,492
2014-07-28  10:00:43,-1,0,156,436
2014-07-28  10:00:44,0,0,158,466
2014-07-28  10:00:45,-1,0,156,465
2014-07-28  10:00:46,0,0,156,445
2014-07-28  10:00:47,2,0,154,467
2014-07-28  10:00:48,0,0,155,414
2014-07-28  10:00:49,-3,0,156,417
2014-07-28  10:00:50,0,0,151,450
2014-07-28  10:00:51,0,0,153,456
2014-07-28  10:00:52,-2,0,152,450
2014-07-28  10:00:54,-1,0,152,487
2014-07-28  10:00:55,0,0,151,476
2014-07-28  10:00:56,-2,0,152,507
2014-07-28  10:00:57,-3,0,154,426
2014-07-28  10:00:58,0,0,156,490
2014-07-28  10:00:59,0,0,153,429
2014-07-28  10:01:00,0,0,156,454
2014-07-28  10:01:01,0,0,156,431
2014-07-28  10:01:02,0,0,155,454
2014-07-28  10:01:03,0,0,151,443
2014-07-28  10:01:04,0,0,155,466
2014-07-28  10:01:05,0,0,154,480
2014-07-28  10:01:06,0,0,152,528
2014-07-28  10:01:07,0,0,151,440
2014-07-28  10:01:08,-2,0,153,471
2014-07-28  10:01:09,-1,0,149,480
2014-07-28  10:01:10,0,0,150,457
2014-07-28  10:01:11,1,0,149,510
2014-07-28  10:01:12,0,0,147,467
2014-07-28  10:01:13,0,0,144,550
2014-07-28  10:01:14,-1,0,145,486
2014-07-28  10:01:15,1,0,143,486
2014-07-28  10:01:16,0,0,143,477
2014-07-28  10:01:17,0,0,142,550
2014-07-28  10:01:18,1,0,141,483
2014-07-28  10:01:19,1,0,144,484
2014-07-28  10:01:20,-1,0,137,566
2014-07-28  10:01:21,1,0,141,509
2014-07-28  10:01:22,1,0,134,581
2014-07-28  10:01:23,-1,0,134,542
2014-07-28  10:01:24,0,0,136,596
2014-07-28  10:01:25,1,0,132,602
2014-07-28  10:01:26,0,0,131,647
2014-07-28  10:01:27,0,0,128,559
2014-07-28  10:01:28,1,0,130,708
2014-07-28  10:01:29,1,0,126,602
2014-07-28  10:01:30,0,0,128,673
2014-07-28  10:01:31,0,0,130,609
2014-07-28  10:01:32,1,0,125,691
2014-07-28  10:01:33,0,0,125,686
2014-07-28  10:01:34,0,0,129,635
2014-07-28  10:01:35,-1,0,127,626
2014-07-28  10:01:36,0,0,126,624
2014-07-28  10:01:37,0,0,125,723
2014-07-28  10:01:38,-2,0,128,579
2014-07-28  10:01:39,0,0,127,632
2014-07-28  10:01:40,0,0,124,680
2014-07-28  10:01:41,1,0,126,603
2014-07-28  10:01:42,-1,0,124,610
2014-07-28  10:01:44,0,0,127,699
2014-07-28  10:01:45,0,0,126,736
2014-07-28  10:01:46,0,0,123,663
2014-07-28  10:01:47,0,0,125,730
2014-07-28  10:01:48,0,0,123,650
2014-07-28  10:01:49,0,0,122,754
2014-07-28  10:01:50,0,0,124,636
2014-07-28  10:01:51,0,0,126,693
2014-07-28  10:01:52,3,0,123,747
2014-07-28  10:01:53,0,0,119,758
2014-07-28  10:01:54,0,0,122,842
2014-07-28  10:01:55,0,0,123,693
2014-07-28  10:01:56,0,0,119,672
2014-07-28  10:01:57,-1,0,122,727
2014-07-28  10:01:58,0,0,120,699
2014-07-28  10:01:59,1,0,119,810
2014-07-28  10:02:00,0,0,120,684
2014-07-28  10:02:01,-1,0,123,773
2014-07-28  10:02:02,0,0,120,692
2014-07-28  10:02:03,1,0,121,801
2014-07-28  10:02:04,0,0,121,693
